cust ID,store_id,receiver_ID_highest,cust_rec_ID,cust name,add1,add2,suburb,state,country,postcode,sub_lat,sub_long,group,rep,store_lat,store_long,total_tw_purchases,total_fy23_sales_out,tw_purchases,fy23_sales
6BUI003,3,3169,6BUI0033169,BUILDING SUPPLIES AND HIRE DUNSBOROUGH (MEM1059),14 CLARK STREET,,DUNSBOROUGH,WA,Australia,6281,-33.6081798,115.093971,INDEPENDENTS,6KHI,-33.61512,115.10201,197090,231827,10,1
6BUN002,2,2619,6BUN0022619,BUNBURY MOWER SERVICE,118 BLAIR ST,,BUNBURY,WA,Australia,6230,-33.325636,115.6396494,INDEPENDENTS,6LS,-33.33271,115.64309,172548,278757,2,10
6BUS001,1,2656,6BUS0012656,BUSSELTON AGRICULTURAL SERVICES PTY LTD,41-43 BARLEE ST,,BUSSELTON,WA,Australia,6280,-33.6554927,115.3500188,INDEPENDENTS,6KHI,-33.66073933,115.3478774,148805,244603,18,16
6CAR004,4,3178,6CAR0043178,CARNARVON TIMBER AND HARDWARE (784628),417 ROBINSON STREET,,CARNARVON,WA,Australia,6701,-24.884,113.661,INDEPENDENTS,6BK,-24.87746882,113.6626397,255643,192728,6,20
6CAS001,1,3130,6CAS0013130,CASH SALES - WA,PAYMENT REQUIRED ON RECEIPT OF,,BIBRA LAKE,WA,Australia,6163,-32.099,115.818,INDEPENDENTS,6KHI,-32.099,115.818,263922,293017,3,20
6CER001,1,3083,6CER0013083,CERVANTES HARDWARE [CPS] (611040),69 BRADLEY LOOP,,CERVANTES,WA,Australia,6511,-30.5,115.066,INDEPENDENTS,6BK,-30.50161,115.0812,112682,141706,18,4
6CFI001,1,3094,6CFI0013094,CFI SUPPLY - MALAGA (783577),UNIT 4/1914 BEACH ROAD,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6BK,-31.8544065,115.8847627,276904,290440,14,13
6CHR001,1,3171,6CHR0013171,CHRISTMAS ISLAND HARDWARE (024620),53 POONSAN ROAD,,CHRISTMAS ISLAND,WA,Australia,6798,-10.487136,105.629425,INDEPENDENTS,6KHI,-10.487136,105.629425,146185,126032,19,2
6CLO001,1,3189,6CLO0013189,CLOVERDALE HARDWARE,17 LOVE STREET,,CLOVERDALE,WA,Australia,6105,-31.96,115.945,INDEPENDENTS,6AD,-31.95563,115.94723,172072,218815,11,16
6COO001,1,3116,6COO0013116,COOROW HARDWARE (2828),1 MAIN STREET,,COOROW,WA,Australia,6515,-29.8834802,116.0225477,INDEPENDENTS,6BK,-29.88205,116.02297,291088,234351,6,5
6COR002,2,3020,6COR0023020,CORRIGIN HOME HARDWARE (483941),3 CAMPBELL STREET,,CORRIGIN,WA,Australia,6375,-32.33,117.88,INDEPENDENTS,6KHI,-32.33042553,117.8757453,249593,107437,1,3
6COU001,1,2578,6COU0012578,COUNTRY PAINT SUPPLIES,3 CLAYTON RD,,NARROGIN,WA,Australia,6312,-32.9365232,117.1719722,INDEPENDENTS,6LS,-32.93132,117.17776,129372,124064,8,3
6COW001,1,2744,6COW0012744,COWARAMUP AGENCIES,LOT 33 BUSSELL HIGHWAY,,COWARAMUP,WA,Australia,6284,-33.85,115.11,INDEPENDENTS,6KHI,-33.82039653,115.1193433,185839,238938,9,7
6CRA001,1,2992,6CRA0012992,CRANE & MACHINERY PARTS SVC,UNIT 1/114 MULGUL ROAD,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6KHI,-31.86006931,115.9070381,156248,181595,13,16
6CUN001,1,3127,6CUN0013127,CUNDERDIN RURAL TRADERS [CPS] (610091),69 MAIN STREET,,CUNDERDIN,WA,Australia,6407,-31.6362921,117.2418909,INDEPENDENTS,6KHI,-31.65038577,117.241222,270329,252993,15,3
6DAL001,1,2725,6DAL0012725,DALWALLINU MITRE 10 (104182),13-15 JOHNSTON ST,,DALWALLINU,WA,Australia,6609,-30.27,116.66,INDEPENDENTS,6BK,-30.27854,116.66205,195429,153615,3,14
6DAN002,2,3015,6DAN0023015,DANKS WAREHOUSE - WELSHPOOL (PTHWE),24 TOMAH ROAD,,WELSHPOOL,WA,Australia,6106,-31.994,115.956,INDEPENDENTS,6KHI,-31.98838129,115.9762793,277477,258984,20,7
6DIR002,2,3088,6DIR0023088,DIRECT TRADES SUPPLY (MEM1220),123 KELVIN ROAD,,MADDINGTON,WA,Australia,6109,-32.049,115.99,INDEPENDENTS,6KHI,-32.03645,115.99912,172013,179848,18,15
6DIR003,3,3119,6DIR0033119,DIRECT FASTENERS AND INDUSTRIAL SUPPLIES (MEM3560),UNIT 2/97 INNOVATION CIRCUIT,,WANGARA,WA,Australia,6065,-31.791,115.829,INDEPENDENTS,6BK,-31.79801,115.83124,203895,227433,12,13
6DMD001,1,2953,6DMD0012953,DMD STORAGE GROUP,6 RENEWABLE CHASE,,BIBRA LAKE,WA,Australia,6163,-32.099,115.818,INDEPENDENTS,9MISC,-32.10168659,115.8083287,178391,132927,14,6
6DON001,1,3183,6DON0013183,DONGARA BUILDING AND TRADE SUPPLIES  (784655),3 HUNTS ROAD,,DONGARA,WA,Australia,6525,-29.25,114.93,INDEPENDENTS,6BK,-29.25252915,114.9315973,215470,171844,17,8
6DON003,3,2766,6DON0032766,DONNYBROOK FARM SERVICES,180 SOUTH WESTERN HIGHWAY,,DONNYBROOK,WA,Australia,6239,-33.58,115.82,INDEPENDENTS,6KHI,-33.57889591,115.8344305,135072,147995,5,16
6DON004,4,3029,6DON0043029,DONNYBROOK HARDWARE AND GARDEN (MEM3815),47 SOUTHWEST HIGHWAY,,DONNYBROOK,WA,Australia,6239,-33.58,115.82,INDEPENDENTS,6KHI,-33.5771056,115.8258069,217227,201133,2,1
6DOW001,1,3080,6DOW0013080,DOWERIN  DISTRICTS FARMSHED [CPS] (611163),C/O GOOMAILLING FARMSHED,17 RAILWAY TERRACE,GOOMALLING,WA,Australia,6460,-31.3,116.83,INDEPENDENTS,6BK,-31.27248201,116.8817429,183555,226835,2,12
6DUL001,1,3164,6DUL0013164,DULUX - OSBORNE PARK,2/392 SCARBOROUGH BEACH ROAD,,OSBORNE PARK,WA,Australia,6017,-31.898,115.812,INDEPENDENTS,6BK,-31.91074,115.81549,220663,263873,13,20
6DUL002,2,2649,6DUL0022649,DULUX TRADE CENTRE - MALAGA,1910 BEACH ROAD,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6BK,-31.85410838,115.884178,188431,185701,7,6
6DUL003,3,2434,6DUL0032434,DULUX TRADE CENTRE - CANNINGTON,1240 ALBANY HIGHWAY,,CANNINGTON,WA,Australia,6107,-32.017,115.934,INDEPENDENTS,6AD,-32.01051142,115.9263026,292337,202351,9,16
6DUL004,4,2683,6DUL0042683,DULUX TRADE CENTRE - ROCKINGHAM,1/2 PICKARD AVE,,ROCKINGHAM,WA,Australia,6168,-32.281,115.727,INDEPENDENTS,6LS,-32.27145,115.7503,184021,281553,17,11
6DUL005,5,2607,6DUL0052607,DULUX TRADE CENTRE - GERALDTON,1/90 FLORES RD,,WEBBERTON,WA,Australia,6530,-28.752,114.631,INDEPENDENTS,6BK,-28.75416,114.63142,290979,187887,20,16
6DUL006,6,2670,6DUL0062670,DULUX TRADE CENTRE - PORT HEDLAND,WILSON ST,,PORT HEDLAND,WA,Australia,6721,-20.3106621,118.5878223,INDEPENDENTS,6KHI,-20.32823502,118.6089672,293262,135352,12,7
6DUN001,1,3188,6DUN0013188,DUNSBOROUGH MITRE 10 (784671),94 FAURE LANE,,DUNSBOROUGH,WA,Australia,6281,-33.6081798,115.093971,INDEPENDENTS,6FL,-33.6320695,115.1167593,244815,265424,17,10
6DUN002,2,3078,6DUN0023078,DUNSBOROUGH RURAL AND SUPPLIES (033381),16 CLARK STREET,,DUNSBOROUGH,WA,Australia,6281,-33.6081798,115.093971,INDEPENDENTS,6KHI,-33.61485,115.10186,153894,125453,19,18
6EEM001,1,2843,6EEM0012843,EE MUIR  SONS - LANDSDALE,22 HOSKINS ROAD,,LANDSDALE,WA,Australia,6065,-31.8093657,115.8610488,INDEPENDENTS,6BK,-31.80435,115.83882,272686,192400,16,5
6ELL002,2,3129,6ELL0023129,WESTERN IRRIGATION PTY LTD,24 CANHAM WAY,,GREENWOOD,WA,Australia,6024,-31.827,115.802,INDEPENDENTS,6BK,-31.82148365,115.8188443,246611,183657,6,18
6ENV001,1,3184,6ENV0013184,ENVIRO HOUSE,125 KING WILLIAM STREET,,BAYSWATER,WA,Australia,6053,-31.911,115.919,INDEPENDENTS,6BK,-31.92586,115.92056,124633,214370,17,3
6ESP003,3,2727,6ESP0032727,ESPERANCE RURAL SUPPLIES (101045),57 NORSEMAN ROAD,,ESPERANCE,WA,Australia,6450,-33.8608027,121.8896205,INDEPENDENTS,9DEL,-33.85767,121.89419,122088,243190,19,16
6EXM001,1,2788,6EXM0012788,EXMOUTH MITRE 10 (035634),8 GRIFFITHS WAY,,EXMOUTH,WA,Australia,6707,-21.9445261,114.1313015,INDEPENDENTS,6KHI,-21.94407,114.13101,216969,122697,3,6
6FAR001,1,3113,6FAR0013113,FARINOSI  SON MITRE 10 - KARRATHA (59243),1107 MOOLIGUNN ROAD,,KARRATHA,WA,Australia,6714,-20.73535,116.8458043,INDEPENDENTS,6KHI,-20.7375835,116.8437059,109656,115118,9,14
6FAR002,2,3041,6FAR0023041,FARINOSI  SON MITRE 10 - NORTH BRIDGE (59242),274 JAMES STREET,,NORTHBRIDGE,WA,Australia,6003,-31.946,115.854,INDEPENDENTS,6FL,-31.94528,115.85185,185737,220018,1,2
6FAR004,4,2982,6FAR0042982,FARMWAYS HOME HARDWARE (036137),50 MASSINGHAM ST,,KELLERBERRIN,WA,Australia,6410,-31.63,117.71,INDEPENDENTS,6KHI,-31.63437893,117.7175159,194095,143248,10,14
6FAR005,5,2614,6FAR0052614,GNOWANGERUP HARDWARE (611198),22-24 YOUGENUP ROAD,,GNOWANGERUP,WA,Australia,6335,-33.94,118.01,INDEPENDENTS,6LS,-33.93546,118.00691,194706,289470,18,12
6FAR006,6,2625,6FAR0062625,FARM AND GENERAL,LOT 46 NORSEMAN RD,,ESPERANCE,WA,Australia,6450,-33.8608027,121.8896205,INDEPENDENTS,6KHI,-33.86543,121.88273,242524,299125,20,13
6FEA001,1,2696,6FEA0012696,FEATURE PAINTS,19 NORSEMAN ROAD,,ESPERANCE,WA,Australia,6450,-33.8608027,121.8896205,INDEPENDENTS,6KHI,-33.86125,121.88586,108140,178635,16,20
6FOR002,2,2859,6FOR0022859,FORCE FASTENERS,3/21 PRESTIGE PARADE,,WANGARA,WA,Australia,6065,-31.791,115.829,INDEPENDENTS,6BK,-31.79623942,115.8462859,191780,211297,15,5
6GAL001,1,2629,6GAL0012629,GALVIN HARDWARE PTY LTD,39 HOWE STREET,,OSBORNE PARK,WA,Australia,6017,-31.898,115.812,INDEPENDENTS,6KHI,-31.90451,115.810381,170123,203780,3,19
6GAL002,2,2830,6GAL0022830,GALVINS PLUMBING SUPPLIES - BASSENDEAN,121 BROADWAY,,BASSENDEAN,WA,Australia,6054,-31.905,115.949,INDEPENDENTS,6KHI,-31.90181,115.93056,132104,237740,15,6
6GAL007,7,2853,6GAL0072853,GALVINS PLUMB SUP - WHELSPOOL,84-86 KURNALL ROAD,,WELSHPOOL,WA,Australia,6106,-31.994,115.956,INDEPENDENTS,6KHI,-31.99142896,115.9592641,233270,270679,16,5
6GAL010,10,2928,6GAL0102928,GALVINS PLUMBING SUPPLIES - PERTH,6 ABERDEEN ST,,PERTH,WA,Australia,6000,-31.9505269,115.8604572,INDEPENDENTS,6KHI,-31.9498,115.86689,214832,288531,6,1
6GAL011,11,2741,6GAL0112741,GALVINS - WANGARA,55 BUCKINGHAM DRIVE,,WANGARA,WA,Australia,6065,-31.791,115.829,INDEPENDENTS,6KHI,-31.78658,115.82297,164048,179841,6,3
6GAL012,12,2482,6GAL0122482,GALVINS PLUMBING SUPPLIES - OSBORNE PARK,3-5 SUNDERCOMBE STREET,,OSBORNE PARK,WA,Australia,6017,-31.898,115.812,INDEPENDENTS,6KHI,-31.90489172,115.8108057,240429,122912,2,19
6GAL013,13,2852,6GAL0132852,GALVINS PLUMBING SUPPLIES - PORT HEDLAND,24 MANGANESE STREET,,WEDGEFIELD,WA,Australia,6721,-20.366667,118.6,INDEPENDENTS,6KHI,-20.3765474,118.5893889,296157,180223,6,11
6GAL018,18,2594,6GAL0182594,GALVINS PLUMBING SUPPLIES - SPEARWOOD,17 QUARIMOR RD,,SPEARWOOD,WA,Australia,6163,-32.106,115.783,INDEPENDENTS,6KHI,-32.0978,115.78101,126157,201645,11,10
6GEO002,2,3065,6GEO0023065,GEOGRAPHE TIMBER AND HARDWARE [CPS] (610123),50 GALE STREET,,BUSSELTON,WA,Australia,6280,-33.6554927,115.3500188,INDEPENDENTS,6KHI,-33.65198,115.34713,158531,204351,2,13
6GER001,1,3142,6GER0013142,GERALDTON AGRICULTURAL SERVICES [CPS - GREYMACH] (,155 FLORES ROAD,,GERALDTON,WA,Australia,6530,-28.7773715,114.6149715,INDEPENDENTS,6BK,-28.78428,114.62056,176863,296843,14,9
6GER003,3,3082,6GER0033082,GERALDTON SAW DOCTOR  SHARPENING SERVICES,24 HORWOOD ROAD,,GERALDTON,WA,Australia,6530,-28.7773715,114.6149715,INDEPENDENTS,6BK,-28.77009647,114.6135475,148616,233898,8,10
6GIN001,1,3021,6GIN0013021,GINGIN TRADING HOME HARDWARE (039487),10 BROCKMAN STREET,,GINGIN,WA,Australia,6503,-31.34,115.91,INDEPENDENTS,6BK,-31.34688,115.9051,138002,122657,4,16
6GLO002,2,2754,6GLO0022754,GLOBE AUSTRALIA - MALAGA,448 VICTORIA RD,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6KHI,-31.8621271,115.9088979,298148,186094,6,3
6GOO002,2,3152,6GOO0023152,GOOMALLING FARM SHED [CPS] (611082),17 RAILWAY TERRACE,,GOOMALLING,WA,Australia,6460,-31.3,116.83,INDEPENDENTS,6BK,-31.29783281,116.8298068,254836,180051,9,1
6GRA001,1,2429,6GRA0012429,GRANBURGS,5/75 MIGUEL RD,,BIBRA LAKE,WA,Australia,6163,-32.099,115.818,INDEPENDENTS,6LS,-32.10907047,115.8079577,250360,197382,10,8
6GRE001,1,3146,6GRE0013146,GREAT NORTHERN RURAL SERVICES (11350),31 BOYD STREET,,GERALDTON,WA,Australia,6530,-28.7773715,114.6149715,INDEPENDENTS,6BK,-28.78159138,114.6093286,262430,127237,6,7
6HAN001,1,3044,6HAN0013044,HANCOCK  SONS NARROGIN (041889),22 FEDERAL STREET,,NARROGIN,WA,Australia,6312,-32.9365232,117.1719722,INDEPENDENTS,6LS,-32.93252184,117.1783151,233588,292866,9,19
6HAR001,1,3140,6HAR0013140,HARDWARE PLUS,230 ROBERTS STREET,,MOORA,WA,Australia,6510,-30.638,116.01,INDEPENDENTS,6BK,-30.6428,116.00698,151725,255248,7,1
6HAR002,2,2958,6HAR0022958,HARVEY MITRE 10 (478966),37 UDUC RD,,HARVEY,WA,Australia,6220,-33.0786638,115.915262,INDEPENDENTS,6LS,-33.08155,115.90027,290922,196434,12,7
6HAS001,1,2949,6HAS0012949,HASLEBYS HARDWARE SUPPLIES,226 HAMPTON RD,,NORTHAMPTON,WA,Australia,6535,-28.351111,114.628056,INDEPENDENTS,9DEL,-28.34956,114.63196,117247,123135,4,15
6HEA001,1,2660,6HEA0012660,HEATLEY SALES - BASSENDEAN,UNIT 1   16 DYER ROAD,,BASSENDEAN,WA,Australia,6054,-31.905,115.949,INDEPENDENTS,6KHI,-31.90483145,115.9370986,122649,273097,3,19
6HEA002,2,2933,6HEA0022933,HEATLEY SALES - BUNBURY,50 Vinnicombe Dr,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6KHI,-32.06144,115.90847,169409,139554,16,18
6HEA003,3,2523,6HEA0032523,HEATLEY SALES - CANNING VALE,50 VINNICOMBE DR,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6KHI,-32.06144,115.90847,249334,251920,9,10
6HEA004,4,3071,6HEA0043071,HEATLEY SALES - KALGOORLIE,149 BOULDER RD,,KALGOORLIE,WA,Australia,6430,-30.749,121.466,INDEPENDENTS,6KHI,-30.75115646,121.4798726,288961,153519,6,8
6HED001,1,2577,6HED0012577,HEDLAND HOME HARDWARE  GARDEN (806877),5 NAIRN STREET,,SOUTH HEDLAND,WA,Australia,6722,-20.4,118.616667,INDEPENDENTS,6KHI,-20.41424,118.60463,235533,179223,6,18
6HIG001,1,3098,6HIG0013098,HIGH WYCOMBE HARDWARE [CPS] (610110),492 KALAMUNDA ROAD,,HIGH WYCOMBE,WA,Australia,6057,-31.942,116.003,INDEPENDENTS,6AD,-31.93691,116.00844,131666,190674,14,2
6HIL001,1,2945,6HIL0012945,HILLARYS BOAT SHOP,2/45 NORTHSIDE DRIVE,,HILLARYS,WA,Australia,6025,-31.807,115.744,INDEPENDENTS,9DEL,-31.82185,115.73607,129311,125324,16,16
6HIS001,1,2500,6HIS0012500,HI SPEED TOOLING,UNIT 12/91-93 KEW STREET,,WELSHPOOL,WA,Australia,6106,-31.994,115.956,INDEPENDENTS,6AD,-31.98597029,115.9298748,100599,104255,19,1
6HOM001,1,3070,6HOM0013070,HOME HARDWARE KARRATHA (795740),UNIT 8/3813 BALMORAL ROAD,,KARRATHA,WA,Australia,6714,-20.73535,116.8458043,INDEPENDENTS,6KHI,-20.7375835,116.8437059,119184,237235,18,7
6HOP001,1,2524,6HOP0012524,HOPPYS PARTS R US,96 FLORES ROAD,,GERALDTON,WA,Australia,6530,-28.7773715,114.6149715,INDEPENDENTS,6BK,-28.76796,114.61541,271935,238386,6,6
6HUG001,1,2913,6HUG0012913,HUGHANS SAW SERVICE,14 HECTOR ST,,OSBORNE PARK,WA,Australia,6017,-31.898,115.812,INDEPENDENTS,6BK,-31.8988079,115.8131701,263676,137392,7,15
6IGA001,1,3176,6IGA0013176,IGA [METCASH] - WESTERN AUSTRALIA (MET994),CNR BAILLE AND BANNISTER RD,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6KHI,-32.06148921,115.9055644,251779,184745,7,18
6ILI001,1,2907,6ILI0012907,ILICH HARDWARE AND RURAL (611007),31 RANKIN STREET,,KONDININ,WA,Australia,6367,-32.4888186,118.2764157,INDEPENDENTS,6KHI,-32.49538,118.26605,179817,100828,16,10
6IND002,2,2504,6IND0022504,INDUSTRIAL POWER TOOL SERVICE,2 / 183-189 BANNISTER ROAD,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,9DEL,-32.06071618,115.9326966,138789,180989,18,16
6IND003,3,3063,6IND0033063,INDUSTRIAL POWER TOOL SERVICES,2 / 183-189 BANNISTER ROAD,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6AD,-32.06071618,115.9326966,146344,123105,5,5
6INS001,1,2662,6INS0012662,INSPIRATIONS - BALCATTA (325-325),UNIT 8/ 7  ERINDALE ROAD,,BALCATTA,WA,Australia,6021,-31.876,115.817,INDEPENDENTS,6BK,-31.8804471,115.8327757,131899,292206,3,14
6INS002,2,2540,6INS0022540,INSPIRATIONS - BELMONT (318-318),2/94 BELGRAVIA STREET,,BELMONT,WA,Australia,6104,-31.945,115.927,INDEPENDENTS,6AD,-31.94921388,115.9284413,139737,223447,5,10
6INS003,3,3022,6INS0033022,WA PAINT CITY - BUNBURY [INSPIRATIONS] (321-321),UNIT 5/6 OLD MILL CENTRE,HENNESSY ROAD,BUNBURY,WA,Australia,6230,-33.325636,115.6396494,INDEPENDENTS,6LS,-33.31755997,115.6378239,271801,230356,5,14
6INS004,4,2615,6INS0042615,INSPIRATIONS - CANNING VALE (319-319),SHOP 7 / 3 SOUTH STREET,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6AD,-32.0657941,115.9110913,108237,199699,16,14
6INS005,5,2702,6INS0052702,INSPIRATIONS - DUNSBOROUGH (324-324),U2 / 216 NATURALISTE TERRACE,,DUNSBOROUGH,WA,Australia,6281,-33.6081798,115.093971,INDEPENDENTS,6KHI,-33.60823685,115.1011766,191823,281529,2,13
6INS007,7,2646,6INS0072646,INSPIRATIONS - JOONDALUP (323-323),1/22 FRANKLIN LANE,,JOONDALUP,WA,Australia,6027,-31.745,115.766111,INDEPENDENTS,6BK,-31.74158,115.76078,165190,297278,17,11
6INS008,8,2911,6INS0082911,KALGOORLIE PAINT CENTRE [INSPIRATIONS] (190-163),226 BOULDER ROAD,SOUTH KALGOORLIE,KALGOORLIE,WA,Australia,6430,-30.749,121.466,INDEPENDENTS,6KHI,-30.74782483,121.4756535,139582,207600,13,1
6INS009,9,2720,6INS0092720,INSPIRATIONS - MANDURAH (320-320),UNIT 10/8 MAGENTA TERRACE,,MANDURAH,WA,Australia,6210,-32.529,115.723,INDEPENDENTS,6LS,-32.50892505,115.7398433,174255,222508,7,8
6INS010,10,2631,6INS0102631,INSPIRATIONS - MELVILLE (322-322),16/276 LEACH HWY,,MELVILLE,WA,Australia,6156,-32.041,115.801,INDEPENDENTS,6LS,-32.04766,115.80172,104854,231184,5,14
6INS012,12,2495,6INS0122495,INSPIRATIONS - MORLEY (326-326),158 RUSSELL STREET,,MORLEY,WA,Australia,6062,-31.887,115.907,INDEPENDENTS,6AD,-31.90278,115.90264,123521,248093,4,9
6INS014,14,2499,6INS0142499,INSPIRATIONS - FORRESTDALE (347-347),UNIT3,2 HENSBROOK LOOP,FORRESTDALE,WA,Australia,6112,-32.148,115.941,INDEPENDENTS,6AD,-32.148,115.941,257134,183880,7,14
6INS016,16,2630,6INS0162630,INSPIRATIONS - MIDVALE (327-327),UNIT 3,14-16 ELLIOT ROAD,MIDVALE,WA,Australia,6056,-31.888,116.026,INDEPENDENTS,6AD,-31.87905199,116.0308852,148636,126813,12,14
6INS017,17,2717,6INS0172717,CARPET PAINT TILE CENTRE - BROOME [INSPIRATIONS],22 CLEMENTSON STREET,,BROOME,WA,Australia,6725,-17.9614336,122.235852,INDEPENDENTS,6KHI,-17.97187,122.22105,293623,100975,8,7
6INT001,1,3053,6INT0013053,INTEGRATED INDUSTRIAL,10 HAZELHURST STREET,,KEWDALE,WA,Australia,6105,-31.978,115.951,INDEPENDENTS,6AD,-31.97440443,115.9545021,150119,249740,11,6
6JBL001,1,2703,6JBL0012703,BLACKWOODS - KALGOORLIE,11 WILURARRA ROAD,,KALGOORLIE,WA,Australia,6430,-30.749,121.466,INDEPENDENTS,6KHI,-30.74706,121.47605,193092,132947,10,2
6JBL005,5,2641,6JBL0052641,BLACKWOODS - CANNING VALE,35-39 BAILE ROAD,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6KHI,-32.06637682,115.9084382,220741,176294,7,8
6JBL007,7,2861,6JBL0072861,BLACKWOODS - NEWMAN,1607 LAVER STREET,,NEWMAN,WA,Australia,6753,-23.3593208,119.7350342,INDEPENDENTS,6KHI,-23.36924495,119.7344584,132684,252051,14,3
6JBL011,11,2730,6JBL0112730,BLACKWOODS - MALAGA,819 MARSHALL ROAD,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6KHI,-31.85592,115.89628,234277,127730,20,3
6JBL015,15,2549,6JBL0152549,BLACKWOODS - GERALDTON,115 FLORES RD,,GERALDTON,WA,Australia,6530,-28.7773715,114.6149715,INDEPENDENTS,6KHI,-28.76518,114.61829,106573,184207,17,19
6JIM001,1,2502,6JIM0012502,JIM'S FIRST,2/2 CLARK STREET,,DUNSBOROUGH,WA,Australia,6281,-33.6081798,115.093971,INDEPENDENTS,6KHI,-33.61413733,115.1048099,192643,128205,16,17
6JUR001,1,3036,6JUR0013036,JURIEN HARDWARE (MEM3916),LOT 247 ROBERTS STREET,,JURIEN BAY,WA,Australia,6516,-30.297,115.042,INDEPENDENTS,6BK,-30.3040771,115.0384832,242651,126570,2,18
6JUR002,2,2772,6JUR0022772,JURIEN BAY MITRE 10 (047324),32 BASHFORD STREET,,JURIEN BAY,WA,Australia,6516,-30.297,115.042,INDEPENDENTS,6BK,-30.30324,115.04104,215369,165323,10,1
6KAL001,1,2785,6KAL0012785,KALGOORLIE MITRE 10 (59192),107 FEDERAL RD,,BOULDER,WA,Australia,6432,-30.778,121.489,INDEPENDENTS,6KHI,-30.76903654,121.4892151,207900,117295,9,5
6KAL004,4,2501,6KAL0042501,KALGOORLIE CASE  DRILL PTY LTD,45 VIVIAN STREET,,BOULDER,WA,Australia,6432,-30.778,121.489,INDEPENDENTS,6KHI,-30.77661,121.487,245571,154548,17,8
6KAR002,2,2449,6KAR0022449,KARRATHA TIMBER AND BUILDING SUPPLIES,LOT 1024 LAMBERT ROAD,,KARRATHA,WA,Australia,6714,-20.73535,116.8458043,INDEPENDENTS,6KHI,-20.7375835,116.8437059,215016,235550,20,3
6KAR003,3,2454,6KAR0032454,RESOURCES TRADING HUB,195 FORREST ST,,KALGOORLIE,WA,Australia,6430,-30.749,121.466,INDEPENDENTS,6KHI,-30.75268,121.46118,241354,168843,19,12
6KAR004,4,3132,6KAR0043132,KARLIN SUPPLIES (MEM7083),UNIT 1/20 MUNT STREET,,BAYSWATER,WA,Australia,6053,-31.911,115.919,INDEPENDENTS,6BK,-31.91305055,115.9203509,196333,120865,7,3
6KAT001,1,3131,6KAT0013131,KATANNING H HARDWARE (MEM883),5-7 CLAUDE STREET,,KATANNING,WA,Australia,6317,-33.6893674,117.555118,INDEPENDENTS,6LS,-33.68985566,117.5584852,258927,164680,12,3
6KAT002,2,3042,6KAT0023042,KATANNING STOCK (048165),68 AUSTRAL TERRACE,,KATANNING,WA,Australia,6317,-33.6893674,117.555118,INDEPENDENTS,6LS,-33.69235412,117.5564463,112781,281126,12,13
6KOJ001,1,3103,6KOJ0013103,KOJONUP CO-OP (453175),113 ALBANY HIGHWAY,,KOJONUP,WA,Australia,6395,-33.833189,117.1595629,INDEPENDENTS,6LS,-33.83437203,117.1602298,183910,254586,11,10
6KUL001,1,3173,6KUL0013173,KULIN MITRE 10 (784632),63-65 JOHNSTONE STREET,,KULIN,WA,Australia,6365,-32.67,118.15,INDEPENDENTS,6KHI,-32.66874,118.15601,218796,166187,1,10
6KUN001,1,3270,6KUN0013270,KUNUNURRA HOME AND GARDEN (050203),31 POINCIANA STREET,,KUNUNURRA,WA,Australia,6743,-15.7785409,128.7416854,INDEPENDENTS,4TF,-15.77933604,128.7328857,147577,186319,3,13
6LAN001,1,3073,6LAN0013073,LANCELIN HARDWARE (59072),29 WALKER AVENUE,,LANCELIN,WA,Australia,6044,-31.014,115.33,INDEPENDENTS,6BK,-31.02391,115.33859,222858,216144,12,11
6LAN002,2,2899,6LAN0022899,NUTRIEN AG - MARGARET RIVER (S622),7 AUGER WAY EAST,,MARGARET RIVER,WA,Australia,6285,-33.955,115.075,INDEPENDENTS,6KHI,-33.96504,115.07176,166512,208508,2,8
6LAN004,4,2965,6LAN0042965,NUTRIEN AG - BUNBURY (S603),12 ALLNUT COURT,,DAVENPORT,WA,Australia,6230,-33.361778,115.6758053,INDEPENDENTS,6LS,-33.36127,115.66427,242745,293260,14,13
6LAN005,5,3076,6LAN0053076,WJ GREENWELL - GINGIN [CPS] (610413),5 BROCKMAN STREET,,GINGIN,WA,Australia,6503,-31.34,115.91,INDEPENDENTS,6BK,-31.34726,115.90525,160352,275219,11,2
6LAN009,9,2944,6LAN0092944,NUTRIEN AG - MIDVALE (S624),32 FARRALL ROAD,,MIDVALE,WA,Australia,6056,-31.888,116.026,INDEPENDENTS,6AD,-31.89172,116.03367,254184,269080,20,3
